Pgi01A00000100 Pgi01A00000110
Pgi06B00047920 Pgi06B00047960
Pgi06B00047960 Pgi06B00047970
Pgi06B00047960 Pgi06B00048000
Pgi06B00047970 Pgi06B00048000
Pgi06B00048000 Pgi06B00048010
Pgi06B00048050 Pgi06B00048060
Pgi06B00048160 Pgi06B00048170
Pgi06B00048310 Pgi06B00048330
Pgi06B00048480 Pgi06B00048490
Pgi06B00048500 Pgi06B00048510
Pgi06B00048520 Pgi06B00048550
Pgi06B00048530 Pgi06B00048560
Pgi06B00048590 Pgi06B00048600
Pgi06B00048760 Pgi06B00048780
Pgi06B00048770 Pgi06B00048780
Pgi06B00048780 Pgi06B00048790
Pgi06B00049050 Pgi06B00049060
Pgi06B00049130 Pgi06B00049150
Pgi06B00049140 Pgi06B00049160
Pgi06B00049170 Pgi06B00049180
Pgi06B00049370 Pgi06B00049410
Pgi06B00049430 Pgi06B00049440
Pgi06B00049850 Pgi06B00049860
Pgi06B00049890 Pgi06B00049900
Pgi06B00050000 Pgi06B00050010
Pgi06B00050000 Pgi06B00050040
Pgi06B00050010 Pgi06B00050040
Pgi06B00050190 Pgi06B00050200
Pgi06B00050210 Pgi06B00050250
Pgi06B00050250 Pgi06B00050260
Pgi06B00050250 Pgi06B00050270
Pgi06B00050260 Pgi06B00050270
Pgi06B00050360 Pgi06B00050390
Pgi06B00050380 Pgi06B00050390
Pgi06B00050480 Pgi06B00050490
Pgi06B00050480 Pgi06B00050500
Pgi06B00050490 Pgi06B00050500
Pgi06B00050780 Pgi06B00050790
Pgi06B00050820 Pgi06B00050830
Pgi06B00050920 Pgi06B00050940
Pgi06B00050950 Pgi06B00050960
Pgi06B00051210 Pgi06B00051220
Pgi06B00051340 Pgi06B00051360
Pgi06B00051470 Pgi06B00051520
Pgi06B00051550 Pgi06B00051560
Pgi06B00051570 Pgi06B00051580
Pgi06B00051570 Pgi06B00051610
Pgi06B00051580 Pgi06B00051610
Pgi06B00051590 Pgi06B00051600
Pgi06B00051660 Pgi06B00051670
Pgi06B00051660 Pgi06B00051680
Pgi06B00051670 Pgi06B00051680
Pgi06B00051750 Pgi06B00051760
Pgi06B00051750 Pgi06B00051770
Pgi06B00051760 Pgi06B00051770
Pgi06B00052010 Pgi06B00052030
Pgi06B00052030 Pgi06B00052040
Pgi06B00052030 Pgi06B00052050
Pgi06B00052040 Pgi06B00052050
Pgi06B00052040 Pgi06B00052060
Pgi06B00052050 Pgi06B00052060
Pgi06B00052050 Pgi06B00052070
Pgi06B00052060 Pgi06B00052070
Pgi06B00052060 Pgi06B00052080
Pgi06B00052070 Pgi06B00052080
Pgi06B00052070 Pgi06B00052090
Pgi06B00052080 Pgi06B00052090
Pgi06B00052100 Pgi06B00052110
Pgi06B00052140 Pgi06B00052150
Pgi06B00052330 Pgi06B00052350
Pgi06B00052510 Pgi06B00052550
Pgi06B00052590 Pgi06B00052600
Pgi06B00052590 Pgi06B00052610
Pgi06B00052600 Pgi06B00052610
Pgi06B00052740 Pgi06B00052770
Pgi06B00052770 Pgi06B00052810
Pgi06B00052780 Pgi06B00052810
Pgi06B00052820 Pgi06B00052830
Pgi06B00052820 Pgi06B00052840
Pgi06B00052830 Pgi06B00052840
Pgi06B00052870 Pgi06B00052880
Pgi06B00052870 Pgi06B00052890
Pgi06B00052880 Pgi06B00052890
Pgi06B00052900 Pgi06B00052910
Pgi06B00053130 Pgi06B00053150
Pgi06B00053220 Pgi06B00053240
Pgi06B00053260 Pgi06B00053280
Pgi06B00053340 Pgi06B00053390
Pgi06B00053390 Pgi06B00053400
Pgi06B00053650 Pgi06B00053660
Pgi06B00053650 Pgi06B00053670
Pgi06B00053660 Pgi06B00053670
Pgi06B00053660 Pgi06B00053680
Pgi06B00053670 Pgi06B00053680
Pgi06B00053750 Pgi06B00053760
Pgi06B00053750 Pgi06B00053780
Pgi06B00053760 Pgi06B00053780
Pgi06B00053780 Pgi06B00053800
Pgi06B00053890 Pgi06B00053900
Pgi06B00053910 Pgi06B00053930
Pgi06B00053970 Pgi06B00053980
Pgi06B00054040 Pgi06B00054050
Pgi06B00054070 Pgi06B00054090
Pgi06B00054090 Pgi06B00054110
Pgi06B00054110 Pgi06B00054130
Pgi06B00054130 Pgi06B00054140
Pgi06B00054160 Pgi06B00054170
Pgi06B00054160 Pgi06B00054180
Pgi06B00054170 Pgi06B00054180
Pgi06B00054170 Pgi06B00054190
Pgi06B00054180 Pgi06B00054190
Pgi06B00054180 Pgi06B00054200
Pgi06B00054190 Pgi06B00054200
Pgi06B00054190 Pgi06B00054210
Pgi06B00054200 Pgi06B00054210
Pgi06B00054200 Pgi06B00054220
Pgi06B00054210 Pgi06B00054220
Pgi06B00054210 Pgi06B00054240
Pgi06B00054220 Pgi06B00054240
Pgi06B00054370 Pgi06B00054380
Pgi06B00054560 Pgi06B00054570
Pgi06B00054590 Pgi06B00054620
Pgi06B00054690 Pgi06B00054700
Pgi06B00054760 Pgi06B00054770
Pgi06B00054760 Pgi06B00054780
Pgi06B00054770 Pgi06B00054780
Pgi06B00055040 Pgi06B00055050
Pgi06B00055040 Pgi06B00055060
Pgi06B00055050 Pgi06B00055060
Pgi06B00055090 Pgi06B00055100
Pgi06B00055090 Pgi06B00055110
Pgi06B00055100 Pgi06B00055110
Pgi06B00055330 Pgi06B00055350
Pgi06B00055350 Pgi06B00055360
Pgi06B00055350 Pgi06B00055370
Pgi06B00055360 Pgi06B00055370
Pgi06B00055360 Pgi06B00055380
Pgi06B00055370 Pgi06B00055380
Pgi06B00055770 Pgi06B00055780
Pgi06B00055900 Pgi06B00055910
Pgi06B00055900 Pgi06B00055940
Pgi06B00055910 Pgi06B00055940
Pgi06B00055960 Pgi06B00055980
Pgi06B00055980 Pgi06B00055990
Pgi06B00055980 Pgi06B00056020
Pgi06B00055990 Pgi06B00056000
Pgi06B00055990 Pgi06B00056010
Pgi06B00056000 Pgi06B00056020
Pgi06B00056010 Pgi06B00056030
Pgi06B00056020 Pgi06B00056050
Pgi06B00056030 Pgi06B00056040
Pgi06B00056030 Pgi06B00056060
Pgi06B00056040 Pgi06B00056050
Pgi06B00056040 Pgi06B00056060
Pgi06B00056050 Pgi06B00056070
Pgi06B00056060 Pgi06B00056070
Pgi06B00056060 Pgi06B00056110
Pgi06B00056070 Pgi06B00056100
Pgi06B00056080 Pgi06B00056090
Pgi06B00056080 Pgi06B00056120
Pgi06B00056090 Pgi06B00056120
Pgi06B00056100 Pgi06B00056110
Pgi06B00056100 Pgi06B00056130
Pgi06B00056110 Pgi06B00056130
Pgi06B00056120 Pgi06B00056160
Pgi06B00056130 Pgi06B00056170
Pgi06B00056160 Pgi06B00056210
Pgi06B00056170 Pgi06B00056190
Pgi06B00056210 Pgi06B00056220
Pgi06B00056370 Pgi06B00056380
Pgi06B00056380 Pgi06B00056410
Pgi06B00056410 Pgi06B00056460
Pgi06B00056420 Pgi06B00056440
Pgi06B00056460 Pgi06B00056470
Pgi06B00056460 Pgi06B00056490
Pgi06B00056470 Pgi06B00056490
Pgi06B00056490 Pgi06B00056500
Pgi06B00056490 Pgi06B00056510
Pgi06B00056500 Pgi06B00056510
Pgi06B00056530 Pgi06B00056550
Pgi06B00056790 Pgi06B00056800
Pgi06B00056790 Pgi06B00056810
Pgi06B00056800 Pgi06B00056810
Pgi06B00056800 Pgi06B00056840
Pgi06B00056810 Pgi06B00056830
Pgi06B00056820 Pgi06B00056830
Pgi06B00056840 Pgi06B00056850
Pgi06B00056840 Pgi06B00056880
Pgi06B00056850 Pgi06B00056860
Pgi06B00056850 Pgi06B00056900
Pgi06B00056860 Pgi06B00056880
Pgi06B00056880 Pgi06B00056920
Pgi06B00056930 Pgi06B00056940
Pgi06B00056930 Pgi06B00056950
Pgi06B00056940 Pgi06B00056950
Pgi06B00057080 Pgi06B00057090
Pgi06B00057130 Pgi06B00057180
Pgi06B00057250 Pgi06B00057260
Pgi06B00057600 Pgi06B00057610
Pgi06B00057660 Pgi06B00057670
Pgi06B00057660 Pgi06B00057680
Pgi06B00057670 Pgi06B00057680
Pgi06B00057700 Pgi06B00057730
Pgi06B00057730 Pgi06B00057740
Pgi06B00057730 Pgi06B00057750
Pgi06B00057740 Pgi06B00057750
Pgi06B00057740 Pgi06B00057760
Pgi06B00057750 Pgi06B00057760
Pgi06B00057790 Pgi06B00057800
Pgi06B00057790 Pgi06B00057810
Pgi06B00057800 Pgi06B00057810
Pgi06B00057800 Pgi06B00057840
Pgi06B00057810 Pgi06B00057840
Pgi06B00057840 Pgi06B00057860
Pgi06B00057850 Pgi06B00057870
Pgi06B00057870 Pgi06B00057890
Pgi06B00057890 Pgi06B00057910
Pgi06B00057900 Pgi06B00057940
Pgi06B00057910 Pgi06B00057930
Pgi06B00057920 Pgi06B00057940
Pgi06B00057930 Pgi06B00057940
Pgi06B00058060 Pgi06B00058110
Pgi06B00058100 Pgi06B00058110
Pgi06B00058100 Pgi06B00058120
Pgi06B00058240 Pgi06B00058260
Pgi06B00058490 Pgi06B00058500
Pgi06B00058610 Pgi06B00058640
Pgi06B00058650 Pgi06B00058670
Pgi06B00058670 Pgi06B00058680
Pgi06B00058670 Pgi06B00058720
Pgi06B00058680 Pgi06B00058720
Pgi06B00058690 Pgi06B00058700
Pgi06B00058690 Pgi06B00058710
Pgi06B00058700 Pgi06B00058710
Pgi06B00058740 Pgi06B00058750
Pgi06B00058740 Pgi06B00058760
Pgi06B00058750 Pgi06B00058760
Pgi06B00058830 Pgi06B00058840
Pgi06B00058860 Pgi06B00058870
Pgi06B00058860 Pgi06B00058880
Pgi06B00058870 Pgi06B00058880
Pgi06B00058870 Pgi06B00058900
Pgi06B00058880 Pgi06B00058900
Pgi06B00058940 Pgi06B00058950
Pgi06B00059020 Pgi06B00059030
Pgi06B00059170 Pgi06B00059180
Pgi06B00059170 Pgi06B00059190
Pgi06B00059180 Pgi06B00059190
Pgi06B00059180 Pgi06B00059230
Pgi06B00059190 Pgi06B00059230
Pgi06B00059240 Pgi06B00059270
Pgi06B00059270 Pgi06B00059300
Pgi06B00059280 Pgi06B00059310
Pgi06B00059290 Pgi06B00059330
Pgi06B00059300 Pgi06B00059340
Pgi06B00059310 Pgi06B00059350
Pgi06B00059320 Pgi06B00059350
Pgi06B00059330 Pgi06B00059360
Pgi06B00059370 Pgi06B00059380
Pgi06B00059410 Pgi06B00059420
Pgi06B00059470 Pgi06B00059480
Pgi06B00059470 Pgi06B00059490
Pgi06B00059480 Pgi06B00059490
Pgi06B00059500 Pgi06B00059520
Pgi06B00059520 Pgi06B00059530
Pgi06B00059520 Pgi06B00059540
Pgi06B00059530 Pgi06B00059540
Pgi06B00059530 Pgi06B00059550
Pgi06B00059540 Pgi06B00059550
Pgi06B00059600 Pgi06B00059610
Pgi06B00059730 Pgi06B00059740
Pgi06B00059730 Pgi06B00059750
Pgi06B00059740 Pgi06B00059750
Pgi06B00059770 Pgi06B00059780
Pgi06B00059930 Pgi06B00059940
Pgi06B00060090 Pgi06B00060100
Pgi06B00060090 Pgi06B00060110
Pgi06B00060100 Pgi06B00060110
Pgi06B00060100 Pgi06B00060130
Pgi06B00060110 Pgi06B00060130
Pgi06B00060130 Pgi06B00060180
Pgi06B00060160 Pgi06B00060180
Pgi06B00060180 Pgi06B00060210
Pgi06B00060220 Pgi06B00060230
Pgi06B00060280 Pgi06B00060290
Pgi06B00060430 Pgi06B00060440
Pgi06B00060660 Pgi06B00060680
Pgi06B00060760 Pgi06B00060770
Pgi06B00060780 Pgi06B00060800
Pgi06B00060950 Pgi06B00060960
Pgi06B00061020 Pgi06B00061040
Pgi06B00061030 Pgi06B00061050
Pgi06B00061430 Pgi06B00061440
Pgi06B00061430 Pgi06B00061470
Pgi06B00061440 Pgi06B00061470
Pgi06B00061680 Pgi06B00061700
Pgi06B00061780 Pgi06B00061790
Pgi06B00061820 Pgi06B00061830
Pgi06B00061880 Pgi06B00061890
Pgi06B00061920 Pgi06B00061970
Pgi06B00062040 Pgi06B00062050
Pgi06B00062040 Pgi06B00062060
Pgi06B00062050 Pgi06B00062060
Pgi06B00062050 Pgi06B00062070
Pgi06B00062060 Pgi06B00062070
Pgi06B00062310 Pgi06B00062350
Pgi06B00062320 Pgi06B00062360
Pgi06B00062640 Pgi06B00062650
Pgi06B00062660 Pgi06B00062710
Pgi06B00062670 Pgi06B00062690
Pgi06B00062680 Pgi06B00062690
Pgi06B00062680 Pgi06B00062700
Pgi06B00062690 Pgi06B00062700
Pgi06B00062690 Pgi06B00062740
Pgi06B00062700 Pgi06B00062740
Pgi06B00062810 Pgi06B00062860
Pgi06B00063090 Pgi06B00063100
Pgi06B00063210 Pgi06B00063230
Pgi06B00063510 Pgi06B00063520
Pgi06B00063510 Pgi06B00063530
Pgi06B00063520 Pgi06B00063530
Pgi06B00063520 Pgi06B00063540
Pgi06B00063530 Pgi06B00063540
Pgi06B00063710 Pgi06B00063720
Pgi06B00063740 Pgi06B00063760
Pgi06B00063750 Pgi06B00063760
Pgi06B00063780 Pgi06B00063790
Pgi06B00063780 Pgi06B00063800
Pgi06B00063790 Pgi06B00063800
Pgi06B00063790 Pgi06B00063820
Pgi06B00063800 Pgi06B00063820
Pgi06B00063820 Pgi06B00063830
Pgi06B00063820 Pgi06B00063840
Pgi06B00063830 Pgi06B00063840
Pgi06B00063830 Pgi06B00063850
Pgi06B00063840 Pgi06B00063850
Pgi06B00063840 Pgi06B00063860
Pgi06B00063850 Pgi06B00063870
Pgi06B00063860 Pgi06B00063870
Pgi06B00063860 Pgi06B00063880
Pgi06B00063870 Pgi06B00063880
Pgi06B00063870 Pgi06B00063890
Pgi06B00063880 Pgi06B00063890
Pgi06B00063880 Pgi06B00063900
Pgi06B00064130 Pgi06B00064140
Pgi06B00064240 Pgi06B00064250
Pgi06B00064240 Pgi06B00064270
Pgi06B00064250 Pgi06B00064260
Pgi06B00064260 Pgi06B00064270
Pgi06B00064260 Pgi06B00064290
Pgi06B00064270 Pgi06B00064290
Pgi06B00064290 Pgi06B00064300
Pgi06B00064290 Pgi06B00064310
Pgi06B00064300 Pgi06B00064310
Pgi06B00064300 Pgi06B00064330
Pgi06B00064310 Pgi06B00064330
Pgi06B00064370 Pgi06B00064400
Pgi06B00064580 Pgi06B00064600
Pgi06B00064610 Pgi06B00064630
Pgi06B00064660 Pgi06B00064680
Pgi06B00064670 Pgi06B00064680
Pgi06B00064670 Pgi06B00064700
Pgi06B00064680 Pgi06B00064700
Pgi06B00064710 Pgi06B00064720
Pgi06B00064840 Pgi06B00064860
Pgi06B00064880 Pgi06B00064890
Pgi06B00064970 Pgi06B00064980
Pgi06B00065030 Pgi06B00065040
Pgi06B00065280 Pgi06B00065290
Pgi06B00065470 Pgi06B00065480
Pgi06B00065470 Pgi06B00065490
Pgi06B00065480 Pgi06B00065490
Pgi06B00065480 Pgi06B00065500
Pgi06B00065490 Pgi06B00065500
Pgi06B00065520 Pgi06B00065530
Pgi06B00065570 Pgi06B00065580
Pgi06B00065570 Pgi06B00065590
Pgi06B00065580 Pgi06B00065590
Pgi06B00065670 Pgi06B00065680
Pgi07A00000700 Pgi07A00000720
Pgi07A00000810 Pgi07A00000820
Pgi07A00000810 Pgi07A00000830
Pgi07A00000820 Pgi07A00000830
Pgi07A00001110 Pgi07A00001130
Pgi07A00001140 Pgi07A00001160
Pgi07A00001150 Pgi07A00001160
Pgi07A00001150 Pgi07A00001170
Pgi07A00001160 Pgi07A00001170
Pgi07A00001160 Pgi07A00001180
Pgi07A00001170 Pgi07A00001180
Pgi07A00001170 Pgi07A00001190
Pgi07A00001180 Pgi07A00001190
Pgi07A00001180 Pgi07A00001200
Pgi07A00001190 Pgi07A00001200
Pgi07A00001860 Pgi07A00001870
Pgi07A00001860 Pgi07A00001880
Pgi07A00001870 Pgi07A00001880
Pgi07A00001870 Pgi07A00001890
Pgi07A00001880 Pgi07A00001890
Pgi07A00001910 Pgi07A00001920
Pgi07A00002240 Pgi07A00002270
Pgi07A00002250 Pgi07A00002280
Pgi07A00002260 Pgi07A00002290
Pgi07A00002520 Pgi07A00002530
Pgi07A00002520 Pgi07A00002540
Pgi07A00002530 Pgi07A00002540
Pgi07A00002530 Pgi07A00002550
Pgi07A00002540 Pgi07A00002550
Pgi07A00002710 Pgi07A00002720
Pgi07A00002860 Pgi07A00002900
Pgi07A00003010 Pgi07A00003060
Pgi07A00003030 Pgi07A00003050
Pgi07A00003060 Pgi07A00003080
Pgi07A00003140 Pgi07A00003150
Pgi07A00003140 Pgi07A00003160
Pgi07A00003150 Pgi07A00003160
Pgi07A00003290 Pgi07A00003300
Pgi07A00003290 Pgi07A00003310
Pgi07A00003300 Pgi07A00003310
Pgi07A00003300 Pgi07A00003320
Pgi07A00003310 Pgi07A00003320
Pgi07A00003310 Pgi07A00003330
Pgi07A00003320 Pgi07A00003330
Pgi07A00003320 Pgi07A00003340
Pgi07A00003330 Pgi07A00003340
Pgi07A00003340 Pgi07A00003350
Pgi07A00003340 Pgi07A00003360
Pgi07A00003350 Pgi07A00003360
Pgi07A00003350 Pgi07A00003370
Pgi07A00003360 Pgi07A00003370
Pgi07A00003360 Pgi07A00003400
Pgi07A00003370 Pgi07A00003380
Pgi07A00003370 Pgi07A00003390
Pgi07A00003380 Pgi07A00003390
Pgi07A00003380 Pgi07A00003400
Pgi07A00003390 Pgi07A00003400
Pgi07A00003390 Pgi07A00003410
Pgi07A00003400 Pgi07A00003410
Pgi07A00003400 Pgi07A00003420
Pgi07A00003410 Pgi07A00003420
Pgi07A00003420 Pgi07A00003470
Pgi07A00003460 Pgi07A00003470
Pgi07A00003550 Pgi07A00003560
Pgi07A00003550 Pgi07A00003570
Pgi07A00003560 Pgi07A00003570
Pgi07A00003610 Pgi07A00003620
Pgi07A00003680 Pgi07A00003690
Pgi07A00003680 Pgi07A00003700
Pgi07A00003690 Pgi07A00003700
Pgi07A00003690 Pgi07A00003710
Pgi07A00003700 Pgi07A00003710
Pgi07A00003700 Pgi07A00003730
Pgi07A00003710 Pgi07A00003730
Pgi07A00003730 Pgi07A00003760
Pgi07A00003740 Pgi07A00003760
Pgi07A00003760 Pgi07A00003770
Pgi07A00003830 Pgi07A00003840
Pgi07A00004050 Pgi07A00004060
Pgi07A00004050 Pgi07A00004070
Pgi07A00004060 Pgi07A00004070
Pgi07A00004060 Pgi07A00004080
Pgi07A00004070 Pgi07A00004080
Pgi07A00004070 Pgi07A00004090
Pgi07A00004080 Pgi07A00004090
Pgi07A00004080 Pgi07A00004100
Pgi07A00004090 Pgi07A00004100
Pgi07A00004090 Pgi07A00004110
Pgi07A00004100 Pgi07A00004110
Pgi07A00004210 Pgi07A00004250
Pgi07A00004230 Pgi07A00004240
Pgi07A00004270 Pgi07A00004310
Pgi07A00004620 Pgi07A00004630
Pgi07A00004680 Pgi07A00004690
Pgi07A00004680 Pgi07A00004700
Pgi07A00004690 Pgi07A00004700
Pgi07A00005020 Pgi07A00005040
Pgi07A00005080 Pgi07A00005090
Pgi07A00005200 Pgi07A00005210
Pgi07A00005200 Pgi07A00005230
Pgi07A00005210 Pgi07A00005230
Pgi07A00005230 Pgi07A00005240
Pgi07A00005230 Pgi07A00005250
Pgi07A00005240 Pgi07A00005250
Pgi07A00005300 Pgi07A00005330
Pgi07A00005750 Pgi07A00005760
Pgi07A00005880 Pgi07A00005890
Pgi07A00006160 Pgi07A00006180
Pgi07A00006430 Pgi07A00006470
Pgi07A00006470 Pgi07A00006480
Pgi07A00006550 Pgi07A00006570
Pgi07A00006690 Pgi07A00006720
Pgi07A00006750 Pgi07A00006770
Pgi07A00006990 Pgi07A00007020
Pgi07A00007300 Pgi07A00007310
Pgi07A00007300 Pgi07A00007320
Pgi07A00007310 Pgi07A00007320
Pgi07A00007310 Pgi07A00007330
Pgi07A00007320 Pgi07A00007330
Pgi07A00007320 Pgi07A00007340
Pgi07A00007330 Pgi07A00007340
Pgi07A00007410 Pgi07A00007420
Pgi07A00007470 Pgi07A00007480
Pgi07A00007470 Pgi07A00007490
Pgi07A00007480 Pgi07A00007490
Pgi07A00007480 Pgi07A00007510
Pgi07A00007490 Pgi07A00007510
Pgi07A00007600 Pgi07A00007630
Pgi07A00007640 Pgi07A00007650
Pgi07A00007640 Pgi07A00007680
Pgi07A00007650 Pgi07A00007680
Pgi07A00007680 Pgi07A00007690
Pgi07A00007680 Pgi07A00007700
Pgi07A00007690 Pgi07A00007700
Pgi07A00008350 Pgi07A00008370
Pgi07A00008430 Pgi07A00008460
Pgi07A00008770 Pgi07A00008790
Pgi07A00008820 Pgi07A00008830
Pgi07A00008820 Pgi07A00008850
Pgi07A00008830 Pgi07A00008850
Pgi07A00008850 Pgi07A00008870
Pgi07A00008880 Pgi07A00008900
Pgi07A00008930 Pgi07A00008950
Pgi07A00008950 Pgi07A00008990
Pgi07A00008970 Pgi07A00008980
Pgi07A00008970 Pgi07A00008990
Pgi07A00008980 Pgi07A00008990
Pgi07A00008980 Pgi07A00009030
Pgi07A00008990 Pgi07A00009000
Pgi07A00008990 Pgi07A00009030
Pgi07A00009000 Pgi07A00009010
Pgi07A00009010 Pgi07A00009030
Pgi07A00009060 Pgi07A00009070
Pgi07A00009060 Pgi07A00009080
Pgi07A00009070 Pgi07A00009090
Pgi07A00009080 Pgi07A00009090
Pgi07A00009080 Pgi07A00009100
Pgi07A00009090 Pgi07A00009100
Pgi07A00009090 Pgi07A00009110
Pgi07A00009100 Pgi07A00009110
Pgi07A00009140 Pgi07A00009160
Pgi07A00009160 Pgi07A00009180
Pgi07A00009190 Pgi07A00009200
Pgi07A00009200 Pgi07A00009210
Pgi07A00009220 Pgi07A00009230
Pgi07A00009220 Pgi07A00009250
Pgi07A00009230 Pgi07A00009250
Pgi07A00009250 Pgi07A00009300
Pgi07A00009330 Pgi07A00009360
Pgi07A00009470 Pgi07A00009480
Pgi07A00009510 Pgi07A00009520
Pgi07A00009550 Pgi07A00009600
Pgi07A00009560 Pgi07A00009590
Pgi07A00009570 Pgi07A00009590
Pgi07A00009580 Pgi07A00009610
Pgi07A00009610 Pgi07A00009650
Pgi07A00009650 Pgi07A00009680
Pgi07A00009660 Pgi07A00009670
Pgi07A00009660 Pgi07A00009710
Pgi07A00009670 Pgi07A00009710
Pgi07A00009680 Pgi07A00009700
Pgi07A00009710 Pgi07A00009750
Pgi07A00009720 Pgi07A00009730
Pgi07A00009730 Pgi07A00009780
Pgi07A00009750 Pgi07A00009770
Pgi07A00009790 Pgi07A00009840
Pgi07A00009800 Pgi07A00009810
Pgi07A00009800 Pgi07A00009850
Pgi07A00009810 Pgi07A00009850
Pgi07A00009820 Pgi07A00009850
Pgi07A00009830 Pgi07A00009880
Pgi07A00009840 Pgi07A00009870
Pgi07A00009850 Pgi07A00009900
Pgi07A00009870 Pgi07A00009890
Pgi07A00009890 Pgi07A00009900
Pgi07A00009890 Pgi07A00009910
Pgi07A00009900 Pgi07A00009920
Pgi07A00009920 Pgi07A00009950
Pgi07A00009930 Pgi07A00009970
Pgi07A00009950 Pgi07A00009970
Pgi07A00009980 Pgi07A00009990
Pgi07A00010040 Pgi07A00010050
Pgi07A00010040 Pgi07A00010060
Pgi07A00010050 Pgi07A00010060
Pgi07A00010060 Pgi07A00010070
Pgi07A00010080 Pgi07A00010090
Pgi07A00010080 Pgi07A00010100
Pgi07A00010090 Pgi07A00010100
Pgi07A00010090 Pgi07A00010110
Pgi07A00010100 Pgi07A00010110
Pgi07A00010110 Pgi07A00010160
Pgi07A00010150 Pgi07A00010160
Pgi07A00010180 Pgi07A00010190
Pgi07A00010220 Pgi07A00010250
Pgi07A00010370 Pgi07A00010380
Pgi07A00010390 Pgi07A00010400
Pgi07A00010390 Pgi07A00010410
Pgi07A00010400 Pgi07A00010410
Pgi07A00010430 Pgi07A00010440
Pgi07A00010450 Pgi07A00010460
Pgi07A00010620 Pgi07A00010630
Pgi07A00010620 Pgi07A00010650
Pgi07A00010630 Pgi07A00010650
Pgi07A00010650 Pgi07A00010670
Pgi07A00010660 Pgi07A00010670
Pgi07A00010660 Pgi07A00010680
Pgi07A00010670 Pgi07A00010680
Pgi07A00010690 Pgi07A00010700
Pgi07A00010690 Pgi07A00010730
Pgi07A00010700 Pgi07A00010730
Pgi07A00010730 Pgi07A00010740
Pgi07A00010730 Pgi07A00010750
Pgi07A00010740 Pgi07A00010750
Pgi07A00010740 Pgi07A00010760
Pgi07A00010750 Pgi07A00010760
Pgi07A00010750 Pgi07A00010770
Pgi07A00010760 Pgi07A00010770
Pgi07A00010760 Pgi07A00010780
Pgi07A00010770 Pgi07A00010780
Pgi07A00010770 Pgi07A00010790
Pgi07A00010780 Pgi07A00010790
Pgi07A00010870 Pgi07A00010860
Pgi07A00010890 Pgi07A00010900
Pgi07A00010890 Pgi07A00010910
Pgi07A00010900 Pgi07A00010910
Pgi07A00011200 Pgi07A00011250
Pgi07A00011250 Pgi07A00011290
Pgi07A00011340 Pgi07A00011350
Pgi07A00011550 Pgi07A00011560
Pgi07A00011580 Pgi07A00011600
Pgi07A00011640 Pgi07A00011650
Pgi07A00011990 Pgi07A00012000
Pgi07A00012160 Pgi07A00012200
Pgi07A00012190 Pgi07A00012200
Pgi07A00012190 Pgi07A00012210
Pgi07A00012200 Pgi07A00012210
Pgi07A00012200 Pgi07A00012250
Pgi07A00012210 Pgi07A00012250
Pgi07A00012230 Pgi07A00012240
Pgi07A00012240 Pgi07A00012290
Pgi07A00012250 Pgi07A00012280
Pgi07A00012310 Pgi07A00012330
Pgi07A00012330 Pgi07A00012360
Pgi07A00012420 Pgi07A00012450
Pgi07A00012510 Pgi07A00012520
Pgi07A00012610 Pgi07A00012620
Pgi07A00012680 Pgi07A00012700
Pgi07A00012740 Pgi07A00012750
Pgi07A00012740 Pgi07A00012760
Pgi07A00012750 Pgi07A00012760
Pgi07A00012850 Pgi07A00012860
Pgi07A00013020 Pgi07A00013030
Pgi07A00013020 Pgi07A00013040
Pgi07A00013030 Pgi07A00013040
Pgi07A00013190 Pgi07A00013240
Pgi07A00013340 Pgi07A00013350
Pgi07A00013370 Pgi07A00013380
Pgi07A00013370 Pgi07A00013410
Pgi07A00013380 Pgi07A00013410
Pgi07A00013460 Pgi07A00013480
Pgi07A00013510 Pgi07A00013530
Pgi07A00013840 Pgi07A00013850
Pgi07A00013840 Pgi07A00013890
Pgi07A00014260 Pgi07A00014270
Pgi07A00014320 Pgi07A00014330
Pgi07A00014320 Pgi07A00014340
Pgi07A00014330 Pgi07A00014340
Pgi07A00014330 Pgi07A00014350
Pgi07A00014340 Pgi07A00014350
Pgi07A00014340 Pgi07A00014360
Pgi07A00014350 Pgi07A00014360
Pgi07A00014350 Pgi07A00014380
Pgi07A00014360 Pgi07A00014380
Pgi07A00014370 Pgi07A00014380
Pgi07A00014370 Pgi07A00014390
Pgi07A00014380 Pgi07A00014400
Pgi07A00014390 Pgi07A00014400
Pgi07A00014390 Pgi07A00014420
Pgi07A00014400 Pgi07A00014430
Pgi07A00014420 Pgi07A00014430
Pgi07A00014430 Pgi07A00014450
Pgi07A00014560 Pgi07A00014570
Pgi07A00014560 Pgi07A00014600
Pgi07A00014570 Pgi07A00014600
Pgi07A00015020 Pgi07A00015030
Pgi07A00015200 Pgi07A00015240
Pgi07A00015240 Pgi07A00015250
Pgi07A00015240 Pgi07A00015260
Pgi07A00015250 Pgi07A00015260
Pgi07A00015330 Pgi07A00015350
Pgi07A00015340 Pgi07A00015360
Pgi07A00015420 Pgi07A00015440
Pgi07A00015430 Pgi07A00015450
Pgi07A00015880 Pgi07A00015890
Pgi07A00015880 Pgi07A00015900
Pgi07A00015890 Pgi07A00015900
Pgi07A00015890 Pgi07A00015930
Pgi07A00015900 Pgi07A00015930
Pgi07A00015930 Pgi07A00015940
Pgi07A00015930 Pgi07A00015950
