query_gene	ref_gene	query_chr	ref_chr	query_index	ref_index	Type
gene:Zm00001eb209940	gene:SORBI_3004G002000	4	4	4074	19	quota_align
gene:Zm00001eb209950	gene:SORBI_3004G002100	4	4	4075	20	quota_align
gene:Zm00001eb209960	gene:SORBI_3004G002200	4	4	4076	21	shared_gene_pairs
gene:Zm00001eb209970	gene:SORBI_3004G002300	4	4	4077	22	quota_align
gene:Zm00001eb210030	gene:SORBI_3004G001700	4	4	4080	16	shared_gene_pairs
gene:Zm00001eb210100	gene:SORBI_3004G001600	4	4	4086	15	shared_gene_pairs
gene:Zm00001eb210110	gene:SORBI_3004G001500	4	4	4087	14	quota_Anchor
gene:Zm00001eb210120	gene:SORBI_3004G000100	4	4	4088	1	shared_gene_pairs
gene:Zm00001eb210140	gene:SORBI_3004G000400	4	4	4090	3	quota_align
gene:Zm00001eb210150	gene:SORBI_3004G000500	4	4	4091	4	quota_align
gene:Zm00001eb259840	gene:SORBI_3007G000100	6	7	6	2	shared_gene_pairs
gene:Zm00001eb259870	gene:SORBI_3007G000400	6	7	9	5	shared_gene_pairs
gene:Zm00001eb259890	gene:SORBI_3007G000900	6	7	11	10	shared_gene_pairs
gene:Zm00001eb259900	gene:SORBI_3007G001500	6	7	12	14	shared_gene_pairs
gene:Zm00001eb259910	gene:SORBI_3007G001700	6	7	13	16	shared_gene_pairs
gene:Zm00001eb259940	gene:SORBI_3007G001800	6	7	15	17	quota_Anchor
gene:Zm00001eb259950	gene:SORBI_3007G001900	6	7	17	18	shared_gene_pairs
gene:Zm00001eb259960	gene:SORBI_3007G002000	6	7	18	19	shared_gene_pairs
gene:Zm00001eb259970	gene:SORBI_3007G002100	6	7	19	20	shared_gene_pairs
gene:Zm00001eb259990	gene:SORBI_3007G007700	6	7	21	82	quota_align
gene:Zm00001eb260000	gene:SORBI_3007G003000	6	7	22	29	shared_gene_pairs
gene:Zm00001eb260010	gene:SORBI_3007G003500	6	7	23	35	quota_align
gene:Zm00001eb260010	gene:SORBI_3007G003400	6	7	23	34	quota_Anchor
gene:Zm00001eb260040	gene:SORBI_3007G006800	6	7	25	72	shared_gene_pairs
gene:Zm00001eb260050	gene:SORBI_3007G006700	6	7	26	71	shared_gene_pairs
gene:Zm00001eb260060	gene:SORBI_3007G006600	6	7	27	70	shared_gene_pairs
gene:Zm00001eb260070	gene:SORBI_3007G005700	6	7	28	59	quota_align
gene:Zm00001eb260090	gene:SORBI_3007G005600	6	7	30	58	shared_gene_pairs
gene:Zm00001eb260100	gene:SORBI_3007G005500	6	7	31	57	shared_gene_pairs
gene:Zm00001eb260120	gene:SORBI_3007G005300	6	7	33	55	shared_gene_pairs
gene:Zm00001eb260130	gene:SORBI_3007G004900	6	7	34	51	shared_gene_pairs
gene:Zm00001eb260140	gene:SORBI_3007G004800	6	7	35	49	quota_Anchor
gene:Zm00001eb260150	gene:SORBI_3007G004600	6	7	36	46	quota_Anchor
gene:Zm00001eb260160	gene:SORBI_3007G004600	6	7	37	46	quota_align
gene:Zm00001eb260170	gene:SORBI_3007G004500	6	7	38	45	shared_gene_pairs
gene:Zm00001eb260180	gene:SORBI_3007G004400	6	7	39	44	shared_gene_pairs
gene:Zm00001eb260190	gene:SORBI_3007G004300	6	7	40	43	shared_gene_pairs
gene:Zm00001eb260200	gene:SORBI_3007G004200	6	7	41	42	shared_gene_pairs
gene:Zm00001eb260210	gene:SORBI_3007G004000	6	7	42	40	shared_gene_pairs
gene:Zm00001eb260220	gene:SORBI_3007G003600	6	7	43	36	quota_Anchor
gene:Zm00001eb260220	gene:SORBI_3007G003900	6	7	43	39	quota_align
gene:Zm00001eb260230	gene:SORBI_3007G006900	6	7	44	73	shared_gene_pairs
gene:Zm00001eb260240	gene:SORBI_3007G007000	6	7	45	74	shared_gene_pairs
gene:Zm00001eb260250	gene:SORBI_3007G007700	6	7	46	82	quota_align
gene:Zm00001eb260260	gene:SORBI_3007G007300	6	7	47	78	shared_gene_pairs
gene:Zm00001eb260270	gene:SORBI_3007G007900	6	7	48	84	shared_gene_pairs
gene:Zm00001eb260280	gene:SORBI_3007G008000	6	7	49	85	shared_gene_pairs
gene:Zm00001eb260290	gene:SORBI_3007G008100	6	7	50	86	quota_align
gene:Zm00001eb260310	gene:SORBI_3007G008300	6	7	52	88	shared_gene_pairs
gene:Zm00001eb260320	gene:SORBI_3007G008400	6	7	53	89	shared_gene_pairs
gene:Zm00001eb260340	gene:SORBI_3007G008500	6	7	55	90	shared_gene_pairs
gene:Zm00001eb260350	gene:SORBI_3007G008600	6	7	56	91	shared_gene_pairs
gene:Zm00001eb260360	gene:SORBI_3007G008800	6	7	57	93	shared_gene_pairs
gene:Zm00001eb260370	gene:SORBI_3007G008900	6	7	58	94	shared_gene_pairs
gene:Zm00001eb260380	gene:SORBI_3007G009000	6	7	59	95	shared_gene_pairs
gene:Zm00001eb260390	gene:SORBI_3007G009100	6	7	60	96	shared_gene_pairs
gene:Zm00001eb260410	gene:SORBI_3007G009200	6	7	61	97	shared_gene_pairs
gene:Zm00001eb260420	gene:SORBI_3007G009500	6	7	62	100	shared_gene_pairs
gene:Zm00001eb260440	gene:SORBI_3007G009800	6	7	64	103	shared_gene_pairs
gene:Zm00001eb260450	gene:SORBI_3007G011000	6	7	65	115	shared_gene_pairs
gene:Zm00001eb260460	gene:SORBI_3007G011200	6	7	66	117	shared_gene_pairs
gene:Zm00001eb260470	gene:SORBI_3007G011400	6	7	67	119	shared_gene_pairs
gene:Zm00001eb260480	gene:SORBI_3007G011300	6	7	68	118	quota_align
gene:Zm00001eb260490	gene:SORBI_3007G011600	6	7	69	121	shared_gene_pairs
gene:Zm00001eb260510	gene:SORBI_3007G011700	6	7	71	122	shared_gene_pairs
gene:Zm00001eb260530	gene:SORBI_3007G012900	6	7	72	133	shared_gene_pairs
gene:Zm00001eb260550	gene:SORBI_3007G013200	6	7	74	135	shared_gene_pairs
gene:Zm00001eb260560	gene:SORBI_3007G013300	6	7	75	137	shared_gene_pairs
gene:Zm00001eb260570	gene:SORBI_3007G013400	6	7	76	138	shared_gene_pairs
gene:Zm00001eb260580	gene:SORBI_3007G013500	6	7	77	139	shared_gene_pairs
gene:Zm00001eb260590	gene:SORBI_3007G013800	6	7	78	142	shared_gene_pairs
gene:Zm00001eb260600	gene:SORBI_3007G013900	6	7	79	143	shared_gene_pairs
gene:Zm00001eb260610	gene:SORBI_3007G014200	6	7	80	146	shared_gene_pairs
gene:Zm00001eb260620	gene:SORBI_3007G014100	6	7	81	145	quota_align
gene:Zm00001eb260630	gene:SORBI_3007G014600	6	7	82	150	quota_align
gene:Zm00001eb260630	gene:SORBI_3007G013000	6	7	82	134	quota_align
gene:Zm00001eb260700	gene:SORBI_3007G014600	6	7	89	150	quota_Anchor
gene:Zm00001eb260710	gene:SORBI_3007G014700	6	7	90	151	shared_gene_pairs
gene:Zm00001eb260720	gene:SORBI_3007G014800	6	7	91	152	shared_gene_pairs
gene:Zm00001eb260730	gene:SORBI_3007G014900	6	7	92	153	shared_gene_pairs
gene:Zm00001eb260740	gene:SORBI_3007G015000	6	7	93	154	shared_gene_pairs
gene:Zm00001eb260750	gene:SORBI_3007G015200	6	7	94	156	shared_gene_pairs
gene:Zm00001eb260770	gene:SORBI_3007G015300	6	7	96	157	shared_gene_pairs
gene:Zm00001eb260790	gene:SORBI_3007G015500	6	7	98	159	shared_gene_pairs
gene:Zm00001eb260820	gene:SORBI_3007G016600	6	7	101	170	shared_gene_pairs
gene:Zm00001eb260830	gene:SORBI_3007G017300	6	7	102	178	shared_gene_pairs
gene:Zm00001eb260840	gene:SORBI_3007G018000	6	7	103	184	shared_gene_pairs
gene:Zm00001eb260850	gene:SORBI_3007G018100	6	7	104	185	shared_gene_pairs
gene:Zm00001eb260870	gene:SORBI_3007G018200	6	7	106	186	shared_gene_pairs
gene:Zm00001eb260880	gene:SORBI_3007G018300	6	7	107	187	shared_gene_pairs
gene:Zm00001eb260890	gene:SORBI_3007G018400	6	7	108	188	quota_align
gene:Zm00001eb260910	gene:SORBI_3007G018400	6	7	109	188	quota_Anchor
gene:Zm00001eb260920	gene:SORBI_3007G018500	6	7	110	189	shared_gene_pairs
gene:Zm00001eb260930	gene:SORBI_3007G018700	6	7	111	193	shared_gene_pairs
gene:Zm00001eb260940	gene:SORBI_3007G018900	6	7	112	194	shared_gene_pairs
gene:Zm00001eb260950	gene:SORBI_3007G019300	6	7	113	198	shared_gene_pairs
gene:Zm00001eb260960	gene:SORBI_3007G019400	6	7	114	199	quota_Anchor
gene:Zm00001eb260960	gene:SORBI_3007G019000	6	7	114	195	quota_align
gene:Zm00001eb260970	gene:SORBI_3007G019501	6	7	115	200	shared_gene_pairs
gene:Zm00001eb260980	gene:SORBI_3007G019600	6	7	116	201	shared_gene_pairs
gene:Zm00001eb260990	gene:SORBI_3007G019800	6	7	117	203	shared_gene_pairs
gene:Zm00001eb261050	gene:SORBI_3007G020200	6	7	123	207	quota_Anchor
gene:Zm00001eb261110	gene:SORBI_3007G020200	6	7	129	207	quota_align
gene:Zm00001eb261130	gene:SORBI_3007G020500	6	7	131	210	shared_gene_pairs
gene:Zm00001eb261140	gene:SORBI_3007G020600	6	7	132	211	shared_gene_pairs
gene:Zm00001eb261170	gene:SORBI_3007G020700	6	7	135	212	shared_gene_pairs
gene:Zm00001eb261180	gene:SORBI_3007G021900	6	7	136	224	quota_Anchor
gene:Zm00001eb261190	gene:SORBI_3007G022600	6	7	137	231	shared_gene_pairs
gene:Zm00001eb261210	gene:SORBI_3007G022700	6	7	139	232	shared_gene_pairs
gene:Zm00001eb261240	gene:SORBI_3007G023100	6	7	141	236	shared_gene_pairs
gene:Zm00001eb261260	gene:SORBI_3007G023300	6	7	143	238	shared_gene_pairs
gene:Zm00001eb261270	gene:SORBI_3007G023400	6	7	144	239	shared_gene_pairs
gene:Zm00001eb261280	gene:SORBI_3007G023700	6	7	145	243	shared_gene_pairs
gene:Zm00001eb261300	gene:SORBI_3007G024700	6	7	146	254	shared_gene_pairs
gene:Zm00001eb261400	gene:SORBI_3007G025100	6	7	152	258	shared_gene_pairs
gene:Zm00001eb261420	gene:SORBI_3007G025300	6	7	153	260	shared_gene_pairs
gene:Zm00001eb261430	gene:SORBI_3007G025400	6	7	154	262	shared_gene_pairs
gene:Zm00001eb261440	gene:SORBI_3007G025500	6	7	155	263	quota_Anchor
gene:Zm00001eb261470	gene:SORBI_3007G025600	6	7	158	264	quota_Anchor
gene:Zm00001eb261480	gene:SORBI_3007G025700	6	7	159	265	quota_Anchor
gene:Zm00001eb261490	gene:SORBI_3007G025600	6	7	160	264	quota_align
gene:Zm00001eb261500	gene:SORBI_3007G025800	6	7	161	266	quota_Anchor
gene:Zm00001eb261510	gene:SORBI_3007G025900	6	7	162	267	quota_Anchor
gene:Zm00001eb261520	gene:SORBI_3007G026000	6	7	163	268	shared_gene_pairs
gene:Zm00001eb261530	gene:SORBI_3007G026100	6	7	164	269	shared_gene_pairs
gene:Zm00001eb261540	gene:SORBI_3007G026200	6	7	165	270	shared_gene_pairs
gene:Zm00001eb261550	gene:SORBI_3007G026300	6	7	166	271	shared_gene_pairs
gene:Zm00001eb261560	gene:SORBI_3007G026400	6	7	167	272	shared_gene_pairs
gene:Zm00001eb261670	gene:SORBI_3007G026800	6	7	177	276	shared_gene_pairs
gene:Zm00001eb261680	gene:SORBI_3007G026700	6	7	176	275	shared_gene_pairs
gene:Zm00001eb261690	gene:SORBI_3007G027000	6	7	178	278	shared_gene_pairs
gene:Zm00001eb261700	gene:SORBI_3007G027700	6	7	179	285	shared_gene_pairs
gene:Zm00001eb261720	gene:SORBI_3007G027900	6	7	181	287	shared_gene_pairs
gene:Zm00001eb261740	gene:SORBI_3007G028100	6	7	183	289	shared_gene_pairs
gene:Zm00001eb261760	gene:SORBI_3007G028700	6	7	185	295	quota_align
gene:Zm00001eb261800	gene:SORBI_3007G028900	6	7	188	298	shared_gene_pairs
gene:Zm00001eb261810	gene:SORBI_3007G029100	6	7	189	300	shared_gene_pairs
gene:Zm00001eb261820	gene:SORBI_3007G029200	6	7	190	301	shared_gene_pairs
gene:Zm00001eb261830	gene:SORBI_3007G029300	6	7	191	302	shared_gene_pairs
gene:Zm00001eb261840	gene:SORBI_3007G029400	6	7	192	303	shared_gene_pairs
gene:Zm00001eb261870	gene:SORBI_3007G029500	6	7	195	304	shared_gene_pairs
gene:Zm00001eb261880	gene:SORBI_3007G029600	6	7	196	305	shared_gene_pairs
gene:Zm00001eb261890	gene:SORBI_3007G029700	6	7	197	306	shared_gene_pairs
gene:Zm00001eb261900	gene:SORBI_3007G030900	6	7	198	318	shared_gene_pairs
gene:Zm00001eb262780	gene:SORBI_3005G005700	6	5	277	59	quota_Anchor
gene:Zm00001eb262790	gene:SORBI_3005G005400	6	5	278	55	quota_Anchor
gene:Zm00001eb262820	gene:SORBI_3005G005200	6	5	281	53	quota_Anchor
gene:Zm00001eb262860	gene:SORBI_3005G005100	6	5	284	52	quota_Anchor
gene:Zm00001eb276220	gene:SORBI_3005G008400	6	5	1443	80	quota_align
gene:Zm00001eb276260	gene:SORBI_3005G011400	6	5	1447	108	shared_gene_pairs
gene:Zm00001eb276270	gene:SORBI_3005G010200	6	5	1448	97	shared_gene_pairs
gene:Zm00001eb276280	gene:SORBI_3005G010100	6	5	1449	96	shared_gene_pairs
gene:Zm00001eb276290	gene:SORBI_3005G007600	6	5	1450	72	quota_align
gene:Zm00001eb276290	gene:SORBI_3005G007200	6	5	1450	70	quota_Anchor
gene:Zm00001eb276320	gene:SORBI_3005G006701	6	5	1453	66	quota_Anchor
gene:Zm00001eb276340	gene:SORBI_3005G006300	6	5	1455	63	quota_align
gene:Zm00001eb276400	gene:SORBI_3005G006300	6	5	1461	63	quota_Anchor
gene:Zm00001eb276540	gene:SORBI_3005G005200	6	5	1473	53	shared_gene_pairs
gene:Zm00001eb404750	gene:SORBI_3005G002400	10	5	1	24	quota_Anchor
gene:Zm00001eb404830	gene:SORBI_3005G003300	10	5	9	33	quota_Anchor
gene:Zm00001eb404840	gene:SORBI_3005G004100	10	5	10	42	quota_Anchor
gene:Zm00001eb404850	gene:SORBI_3005G004200	10	5	11	43	quota_Anchor
gene:Zm00001eb404860	gene:SORBI_3005G004400	10	5	12	45	quota_Anchor
gene:Zm00001eb404870	gene:SORBI_3005G004500	10	5	13	46	quota_Anchor
gene:Zm00001eb404880	gene:SORBI_3005G004800	10	5	14	49	quota_Anchor
gene:Zm00001eb411880	gene:SORBI_3007G094400	10	7	641	997	shared_gene_pairs
gene:Zm00001eb411900	gene:SORBI_3007G094600	10	7	643	999	shared_gene_pairs
gene:Zm00001eb411910	gene:SORBI_3007G094900	10	7	644	1002	shared_gene_pairs
gene:Zm00001eb411940	gene:SORBI_3007G095100	10	7	646	1004	shared_gene_pairs
gene:Zm00001eb412000	gene:SORBI_3007G095400	10	7	651	1009	shared_gene_pairs
gene:Zm00001eb412020	gene:SORBI_3007G096000	10	7	653	1014	shared_gene_pairs
gene:Zm00001eb412040	gene:SORBI_3007G096800	10	7	654	1019	shared_gene_pairs
gene:Zm00001eb412050	gene:SORBI_3007G097000	10	7	655	1023	shared_gene_pairs
gene:Zm00001eb412110	gene:SORBI_3007G097700	10	7	661	1029	shared_gene_pairs
gene:Zm00001eb412150	gene:SORBI_3007G097800	10	7	665	1030	shared_gene_pairs
gene:Zm00001eb412240	gene:SORBI_3007G098600	10	7	673	1038	shared_gene_pairs
gene:Zm00001eb412260	gene:SORBI_3007G099400	10	7	675	1048	shared_gene_pairs
gene:Zm00001eb412280	gene:SORBI_3007G099200	10	7	676	1046	quota_align
gene:Zm00001eb412290	gene:SORBI_3007G111100	10	7	677	1163	shared_gene_pairs
gene:Zm00001eb412320	gene:SORBI_3007G111200	10	7	680	1165	shared_gene_pairs
gene:Zm00001eb412370	gene:SORBI_3007G111300	10	7	684	1166	shared_gene_pairs
gene:Zm00001eb412420	gene:SORBI_3007G111500	10	7	686	1168	shared_gene_pairs
gene:Zm00001eb412490	gene:SORBI_3007G061000	10	7	692	637	shared_gene_pairs
gene:Zm00001eb412510	gene:SORBI_3007G061100	10	7	694	638	shared_gene_pairs
gene:Zm00001eb412600	gene:SORBI_3007G061600	10	7	702	641	quota_align
gene:Zm00001eb412610	gene:SORBI_3007G061400	10	7	703	640	shared_gene_pairs
gene:Zm00001eb412690	gene:SORBI_3007G090537	10	7	710	960	shared_gene_pairs
gene:Zm00001eb412710	gene:SORBI_3007G090600	10	7	712	961	shared_gene_pairs
gene:Zm00001eb412800	gene:SORBI_3007G090900	10	7	720	964	shared_gene_pairs
gene:Zm00001eb412830	gene:SORBI_3007G091400	10	7	721	969	quota_align
gene:Zm00001eb412830	gene:SORBI_3007G062000	10	7	721	646	quota_Anchor
gene:Zm00001eb412900	gene:SORBI_3007G091800	10	7	728	972	shared_gene_pairs
gene:Zm00001eb412910	gene:SORBI_3007G091900	10	7	729	973	shared_gene_pairs
gene:Zm00001eb412930	gene:SORBI_3007G092200	10	7	730	976	shared_gene_pairs
gene:Zm00001eb412940	gene:SORBI_3007G092400	10	7	731	978	shared_gene_pairs
gene:Zm00001eb412950	gene:SORBI_3007G061700	10	7	732	643	quota_align
gene:Zm00001eb413000	gene:SORBI_3007G062000	10	7	737	646	quota_align
gene:Zm00001eb413010	gene:SORBI_3007G062100	10	7	738	647	shared_gene_pairs
gene:Zm00001eb413030	gene:SORBI_3007G062200	10	7	740	648	shared_gene_pairs
gene:Zm00001eb413050	gene:SORBI_3007G062500	10	7	742	649	shared_gene_pairs
gene:Zm00001eb413080	gene:SORBI_3007G062800	10	7	745	652	shared_gene_pairs
gene:Zm00001eb413100	gene:SORBI_3007G063200	10	7	747	656	shared_gene_pairs
gene:Zm00001eb413110	gene:SORBI_3007G063300	10	7	748	657	shared_gene_pairs
gene:Zm00001eb413120	gene:SORBI_3007G064800	10	7	749	670	shared_gene_pairs
gene:Zm00001eb413130	gene:SORBI_3007G065000	10	7	750	672	shared_gene_pairs
gene:Zm00001eb413140	gene:SORBI_3007G065300	10	7	751	674	shared_gene_pairs
gene:Zm00001eb413150	gene:SORBI_3007G065400	10	7	752	675	shared_gene_pairs
gene:Zm00001eb413160	gene:SORBI_3007G065500	10	7	753	676	shared_gene_pairs
gene:Zm00001eb413170	gene:SORBI_3007G065600	10	7	754	677	shared_gene_pairs
gene:Zm00001eb413180	gene:SORBI_3007G065900	10	7	755	680	quota_Anchor
gene:Zm00001eb413210	gene:SORBI_3007G065900	10	7	758	680	quota_align
gene:Zm00001eb413240	gene:SORBI_3007G066566	10	7	761	683	quota_align
gene:Zm00001eb413240	gene:SORBI_3007G066200	10	7	761	682	quota_Anchor
gene:Zm00001eb413270	gene:SORBI_3007G067900	10	7	764	708	shared_gene_pairs
gene:Zm00001eb413280	gene:SORBI_3007G068000	10	7	765	709	shared_gene_pairs
gene:Zm00001eb413290	gene:SORBI_3007G068200	10	7	766	711	shared_gene_pairs
gene:Zm00001eb413300	gene:SORBI_3007G068700	10	7	767	714	quota_Anchor
gene:Zm00001eb413300	gene:SORBI_3007G068300	10	7	767	712	quota_align
gene:Zm00001eb413320	gene:SORBI_3007G068900	10	7	769	716	shared_gene_pairs
gene:Zm00001eb413360	gene:SORBI_3007G069101	10	7	772	718	shared_gene_pairs
gene:Zm00001eb413370	gene:SORBI_3007G069200	10	7	773	719	quota_Anchor
gene:Zm00001eb413370	gene:SORBI_3007G069000	10	7	773	717	quota_align
gene:Zm00001eb413390	gene:SORBI_3007G069400	10	7	775	721	shared_gene_pairs
gene:Zm00001eb413400	gene:SORBI_3007G069500	10	7	776	723	shared_gene_pairs
gene:Zm00001eb413410	gene:SORBI_3007G069600	10	7	777	724	shared_gene_pairs
gene:Zm00001eb413420	gene:SORBI_3007G070700	10	7	778	736	quota_align
gene:Zm00001eb413470	gene:SORBI_3007G070400	10	7	782	733	shared_gene_pairs
gene:Zm00001eb413520	gene:SORBI_3007G070500	10	7	787	734	shared_gene_pairs
gene:Zm00001eb413540	gene:SORBI_3007G071000	10	7	789	738	shared_gene_pairs
gene:Zm00001eb413550	gene:SORBI_3007G071200	10	7	790	740	shared_gene_pairs
gene:Zm00001eb413560	gene:SORBI_3007G071400	10	7	791	742	shared_gene_pairs
gene:Zm00001eb413570	gene:SORBI_3007G071600	10	7	792	744	shared_gene_pairs
gene:Zm00001eb413580	gene:SORBI_3007G071900	10	7	793	747	quota_align
gene:Zm00001eb413580	gene:SORBI_3007G071700	10	7	793	745	quota_Anchor
gene:Zm00001eb413600	gene:SORBI_3007G072133	10	7	795	751	shared_gene_pairs
gene:Zm00001eb413610	gene:SORBI_3007G073000	10	7	796	760	shared_gene_pairs
gene:Zm00001eb413630	gene:SORBI_3007G073100	10	7	797	761	shared_gene_pairs
gene:Zm00001eb413660	gene:SORBI_3007G073300	10	7	799	762	shared_gene_pairs
gene:Zm00001eb413670	gene:SORBI_3007G073400	10	7	800	763	shared_gene_pairs
gene:Zm00001eb413680	gene:SORBI_3007G073600	10	7	801	765	shared_gene_pairs
gene:Zm00001eb413700	gene:SORBI_3007G073700	10	7	802	766	shared_gene_pairs
gene:Zm00001eb413710	gene:SORBI_3007G073900	10	7	803	769	shared_gene_pairs
gene:Zm00001eb413730	gene:SORBI_3007G075100	10	7	805	779	shared_gene_pairs
gene:Zm00001eb413740	gene:SORBI_3007G075200	10	7	806	780	shared_gene_pairs
gene:Zm00001eb413750	gene:SORBI_3007G075250	10	7	807	781	shared_gene_pairs
gene:Zm00001eb413780	gene:SORBI_3007G075400	10	7	810	784	shared_gene_pairs
gene:Zm00001eb413790	gene:SORBI_3007G075500	10	7	811	785	shared_gene_pairs
gene:Zm00001eb413800	gene:SORBI_3007G075600	10	7	812	786	shared_gene_pairs
gene:Zm00001eb413810	gene:SORBI_3007G075800	10	7	813	789	shared_gene_pairs
gene:Zm00001eb413820	gene:SORBI_3007G075900	10	7	814	790	shared_gene_pairs
gene:Zm00001eb413850	gene:SORBI_3007G076000	10	7	817	791	shared_gene_pairs
gene:Zm00001eb413860	gene:SORBI_3007G076100	10	7	818	792	shared_gene_pairs
gene:Zm00001eb413870	gene:SORBI_3007G076200	10	7	819	793	shared_gene_pairs
gene:Zm00001eb413880	gene:SORBI_3007G076300	10	7	820	795	shared_gene_pairs
gene:Zm00001eb413890	gene:SORBI_3007G076800	10	7	821	800	shared_gene_pairs
gene:Zm00001eb413910	gene:SORBI_3007G077532	10	7	822	808	quota_align
gene:Zm00001eb413920	gene:SORBI_3007G077466	10	7	823	807	quota_align
gene:Zm00001eb413930	gene:SORBI_3007G077300	10	7	824	805	quota_align
gene:Zm00001eb413930	gene:SORBI_3007G077200	10	7	824	804	quota_Anchor
gene:Zm00001eb413940	gene:SORBI_3007G078000	10	7	825	814	quota_align
gene:Zm00001eb413950	gene:SORBI_3007G077900	10	7	826	813	shared_gene_pairs
gene:Zm00001eb414000	gene:SORBI_3007G078100	10	7	831	815	shared_gene_pairs
gene:Zm00001eb414010	gene:SORBI_3007G078200	10	7	832	816	shared_gene_pairs
gene:Zm00001eb414020	gene:SORBI_3007G078500	10	7	833	819	quota_Anchor
gene:Zm00001eb414020	gene:SORBI_3007G078300	10	7	833	817	quota_align
gene:Zm00001eb414030	gene:SORBI_3007G078600	10	7	834	820	shared_gene_pairs
gene:Zm00001eb414040	gene:SORBI_3007G079300	10	7	835	826	shared_gene_pairs
gene:Zm00001eb414050	gene:SORBI_3007G079400	10	7	836	827	shared_gene_pairs
gene:Zm00001eb414060	gene:SORBI_3007G079500	10	7	837	828	shared_gene_pairs
gene:Zm00001eb414080	gene:SORBI_3007G079700	10	7	838	830	shared_gene_pairs
gene:Zm00001eb414090	gene:SORBI_3007G080100	10	7	840	832	shared_gene_pairs
gene:Zm00001eb414110	gene:SORBI_3007G080900	10	7	841	842	quota_align
gene:Zm00001eb414110	gene:SORBI_3007G081701	10	7	841	850	quota_Anchor
gene:Zm00001eb414130	gene:SORBI_3007G082500	10	7	842	857	shared_gene_pairs
gene:Zm00001eb414150	gene:SORBI_3007G083300	10	7	844	863	shared_gene_pairs
gene:Zm00001eb414160	gene:SORBI_3007G083900	10	7	845	868	shared_gene_pairs
gene:Zm00001eb414180	gene:SORBI_3007G084100	10	7	846	869	shared_gene_pairs
gene:Zm00001eb414260	gene:SORBI_3007G084200	10	7	853	870	shared_gene_pairs
gene:Zm00001eb414270	gene:SORBI_3007G084300	10	7	854	871	shared_gene_pairs
gene:Zm00001eb414310	gene:SORBI_3007G085001	10	7	857	878	shared_gene_pairs
gene:Zm00001eb414330	gene:SORBI_3007G085600	10	7	858	885	shared_gene_pairs
gene:Zm00001eb414340	gene:SORBI_3007G090463	10	7	860	955	quota_Anchor
gene:Zm00001eb414360	gene:SORBI_3007G090460	10	7	861	954	quota_Anchor
gene:Zm00001eb414390	gene:SORBI_3007G090436	10	7	863	946	quota_Anchor
gene:Zm00001eb414410	gene:SORBI_3007G086200	10	7	865	892	quota_Anchor
gene:Zm00001eb414410	gene:SORBI_3007G086100	10	7	865	891	quota_align
gene:Zm00001eb414450	gene:SORBI_3007G086400	10	7	868	894	shared_gene_pairs
gene:Zm00001eb414460	gene:SORBI_3007G086600	10	7	869	896	shared_gene_pairs
gene:Zm00001eb414530	gene:SORBI_3007G086800	10	7	876	898	shared_gene_pairs
gene:Zm00001eb414540	gene:SORBI_3007G086900	10	7	877	899	shared_gene_pairs
gene:Zm00001eb414550	gene:SORBI_3007G087000	10	7	878	900	shared_gene_pairs
gene:Zm00001eb414570	gene:SORBI_3007G087100	10	7	880	901	shared_gene_pairs
gene:Zm00001eb414580	gene:SORBI_3007G087600	10	7	881	906	shared_gene_pairs
gene:Zm00001eb414620	gene:SORBI_3007G088000	10	7	885	910	quota_Anchor
gene:Zm00001eb414640	gene:SORBI_3007G088200	10	7	887	912	shared_gene_pairs
gene:Zm00001eb414650	gene:SORBI_3007G088300	10	7	889	913	shared_gene_pairs
gene:Zm00001eb414690	gene:SORBI_3007G088900	10	7	890	919	shared_gene_pairs
gene:Zm00001eb414700	gene:SORBI_3007G089500	10	7	891	923	shared_gene_pairs
gene:Zm00001eb414720	gene:SORBI_3007G089800	10	7	893	928	shared_gene_pairs
gene:Zm00001eb414730	gene:SORBI_3007G060700	10	7	894	634	shared_gene_pairs
gene:Zm00001eb414740	gene:SORBI_3007G060600	10	7	895	633	shared_gene_pairs
gene:Zm00001eb414750	gene:SORBI_3007G060000	10	7	896	626	shared_gene_pairs
gene:Zm00001eb414760	gene:SORBI_3007G059900	10	7	897	625	shared_gene_pairs
gene:Zm00001eb414770	gene:SORBI_3007G059800	10	7	898	624	shared_gene_pairs
gene:Zm00001eb414780	gene:SORBI_3007G059700	10	7	899	623	shared_gene_pairs
gene:Zm00001eb414790	gene:SORBI_3007G059600	10	7	900	622	shared_gene_pairs
gene:Zm00001eb414810	gene:SORBI_3007G059200	10	7	902	618	shared_gene_pairs
gene:Zm00001eb414830	gene:SORBI_3007G058300	10	7	904	609	shared_gene_pairs
